group_id,A,B,D,cardinality,synteny,group,chrs,origin
241,TraesCS1A02G064100,TraesCS1B02G082100,TraesCS1D02G064700,01:01:01,syntenic,triad,1,ABD
242,TraesCS1A02G064200,TraesCS1B02G082500,TraesCS1D02G065000,01:01:01,syntenic,triad,1,ABD
243,TraesCS1A02G064500,TraesCS1B02G082600,TraesCS1D02G065100,01:01:01,syntenic,triad,1,ABD
244,TraesCS1A02G064600,TraesCS1B02G082700,TraesCS1D02G065200,01:01:01,syntenic,triad,1,ABD
245,TraesCS1A02G064800,TraesCS1B02G083100,TraesCS1D02G065600,01:01:01,syntenic,triad,1,ABD
246,TraesCS1A02G065300,TraesCS1B02G083400,TraesCS1D02G066000,01:01:01,syntenic,triad,1,ABD
247,TraesCS1A02G065400,TraesCS1B02G083500,TraesCS1D02G066100,01:01:01,syntenic,triad,1,ABD
248,TraesCS1A02G065500,TraesCS1B02G083600,TraesCS1D02G066200,01:01:01,syntenic,triad,1,ABD
249,TraesCS1A02G065600,TraesCS1B02G083800,TraesCS1D02G066600,01:01:01,syntenic,triad,1,ABD
250,TraesCS1A02G065700,TraesCS1B02G083900,TraesCS1D02G066700,01:01:01,syntenic,triad,1,ABD
251,TraesCS1A02G065800,TraesCS1B02G084000,TraesCS1D02G066800,01:01:01,syntenic,triad,1,ABD
252,TraesCS1A02G065900,TraesCS1B02G084100,TraesCS1D02G066900,01:01:01,syntenic,triad,1,ABD
253,TraesCS1A02G066000,TraesCS1B02G084200,TraesCS1D02G067000,01:01:01,syntenic,triad,1,ABD
254,TraesCS1A02G066100,TraesCS1B02G084300,TraesCS1D02G067100,01:01:01,syntenic,triad,1,ABD
255,TraesCS1A02G066200,TraesCS1B02G084500,TraesCS1D02G067200,01:01:01,syntenic,triad,1,ABD
256,TraesCS1A02G066300,TraesCS1B02G084600,TraesCS1D02G067400,01:01:01,syntenic,triad,1,ABD
257,TraesCS1A02G066400,TraesCS1B02G084700,TraesCS1D02G067500,01:01:01,syntenic,triad,1,ABD
258,TraesCS1A02G066700,TraesCS1B02G085000,TraesCS1D02G067700,01:01:01,syntenic,triad,1,ABD
259,TraesCS1A02G066800,TraesCS1B02G085100,TraesCS1D02G067800,01:01:01,syntenic,triad,1,ABD
260,TraesCS1A02G066900,TraesCS1B02G085200,TraesCS1D02G067900,01:01:01,syntenic,triad,1,ABD
261,TraesCS1A02G067200,TraesCS1B02G085500,TraesCS1D02G068000,01:01:01,syntenic,triad,1,ABD
262,TraesCS1A02G067300,TraesCS1B02G085800,TraesCS1D02G068300,01:01:01,syntenic,triad,1,ABD
263,TraesCS1A02G067900,TraesCS1B02G086100,TraesCS1D02G069300,01:01:01,syntenic,triad,1,ABD
264,TraesCS1A02G068100,TraesCS1B02G086800,TraesCS1D02G069500,01:01:01,syntenic,triad,1,ABD
265,TraesCS1A02G068200,TraesCS1B02G086700,TraesCS1D02G069600,01:01:01,syntenic,triad,1,ABD
266,TraesCS1A02G068300,TraesCS1B02G086600,TraesCS1D02G069700,01:01:01,syntenic,triad,1,ABD
267,TraesCS1A02G068400,TraesCS1B02G086500,TraesCS1D02G069800,01:01:01,syntenic,triad,1,ABD
268,TraesCS1A02G068500,TraesCS1B02G086400,TraesCS1D02G069900,01:01:01,syntenic,triad,1,ABD
269,TraesCS1A02G068600,TraesCS1B02G086300,TraesCS1D02G070000,01:01:01,syntenic,triad,1,ABD
270,TraesCS1A02G068700,TraesCS5B02G041500,TraesCS1D02G070100,01:01:01,non_syntenic,triad,,ABD
271,TraesCS1A02G384600,TraesCS3B02G126100,TraesCS1D02G071200,01:01:01,non_syntenic,triad,,ABD
272,TraesCS5A02G420900,TraesCS4B02G159100,TraesCS1D02G071400,01:01:01,non_syntenic,triad,,ABD
273,TraesCS1A02G069400,TraesCS1B02G087700,TraesCS1D02G072000,01:01:01,syntenic,triad,1,ABD
274,TraesCS1A02G069500,TraesCS1B02G087900,TraesCS1D02G072100,01:01:01,syntenic,triad,1,ABD
275,TraesCS1A02G069700,TraesCS1B02G088000,TraesCS1D02G072300,01:01:01,syntenic,triad,1,ABD
276,TraesCS1A02G069900,TraesCS1B02G088400,TraesCS1D02G072500,01:01:01,syntenic,triad,1,ABD
277,TraesCS1A02G070200,TraesCS1B02G088600,TraesCS1D02G072700,01:01:01,syntenic,triad,1,ABD
278,TraesCS1A02G070300,TraesCS1B02G088700,TraesCS1D02G072800,01:01:01,syntenic,triad,1,ABD
279,TraesCS1A02G070400,TraesCS1B02G088900,TraesCS1D02G072900,01:01:01,syntenic,triad,1,ABD
280,TraesCS1A02G070500,TraesCS1B02G089000,TraesCS1D02G073000,01:01:01,syntenic,triad,1,ABD
281,TraesCS1A02G070600,TraesCS1B02G089100,TraesCS1D02G073100,01:01:01,syntenic,triad,1,ABD
282,TraesCS1A02G070800,TraesCS1B02G089500,TraesCS1D02G073200,01:01:01,syntenic,triad,1,ABD
283,TraesCS1A02G070900,TraesCS1B02G089600,TraesCS1D02G073300,01:01:01,syntenic,triad,1,ABD
284,TraesCS1A02G071300,TraesCS1B02G089700,TraesCS1D02G073600,01:01:01,syntenic,triad,1,ABD
285,TraesCS4A02G164500,TraesCS1B02G089900,TraesCS1D02G073800,01:01:01,non_syntenic,triad,,ABD
286,TraesCS1A02G071700,TraesCS1B02G090300,TraesCS1D02G074300,01:01:01,syntenic,triad,1,ABD
287,TraesCS1A02G071800,TraesCS1B02G090400,TraesCS1D02G074400,01:01:01,syntenic,triad,1,ABD
288,TraesCS1A02G072000,TraesCS1B02G090500,TraesCS1D02G074500,01:01:01,syntenic,triad,1,ABD
289,TraesCS1A02G072200,TraesCS1B02G090600,TraesCS1D02G074600,01:01:01,syntenic,triad,1,ABD
290,TraesCS1A02G072500,TraesCS1B02G091300,TraesCS1D02G075400,01:01:01,syntenic,triad,1,ABD
291,TraesCS1A02G072600,TraesCS1B02G091500,TraesCS1D02G075500,01:01:01,syntenic,triad,1,ABD
292,TraesCS1A02G072700,TraesCS1B02G091600,TraesCS1D02G075600,01:01:01,syntenic,triad,1,ABD
293,TraesCS1A02G072800,TraesCS1B02G091700,TraesCS1D02G075700,01:01:01,syntenic,triad,1,ABD
294,TraesCS1A02G073100,TraesCS1B02G092100,TraesCS1D02G076000,01:01:01,syntenic,triad,1,ABD
295,TraesCS1A02G073200,TraesCS1B02G092000,TraesCS1D02G076100,01:01:01,syntenic,triad,1,ABD
296,TraesCS1A02G073300,TraesCS1B02G091900,TraesCS1D02G076200,01:01:01,syntenic,triad,1,ABD
297,TraesCS1A02G073400,TraesCS1B02G091800,TraesCS1D02G076300,01:01:01,syntenic,triad,1,ABD
298,TraesCS1A02G073900,TraesCS1B02G092400,TraesCS1D02G076600,01:01:01,syntenic,triad,1,ABD
299,TraesCS1A02G074000,TraesCS1B02G092500,TraesCS1D02G076700,01:01:01,syntenic,triad,1,ABD
300,TraesCS1A02G074100,TraesCS1B02G092700,TraesCS1D02G077000,01:01:01,syntenic,triad,1,ABD
301,TraesCS1A02G074300,TraesCS1B02G093000,TraesCS1D02G077200,01:01:01,syntenic,triad,1,ABD
302,TraesCS1A02G074400,TraesCS1B02G093300,TraesCS1D02G077300,01:01:01,syntenic,triad,1,ABD
303,TraesCS1A02G074800,TraesCS1B02G093400,TraesCS1D02G077400,01:01:01,syntenic,triad,1,ABD
304,TraesCS1A02G074900,TraesCS1B02G093500,TraesCS1D02G077500,01:01:01,syntenic,triad,1,ABD
305,TraesCS1A02G075000,TraesCS1B02G093600,TraesCS1D02G077600,01:01:01,syntenic,triad,1,ABD
306,TraesCS1A02G075100,TraesCS1B02G093700,TraesCS1D02G077700,01:01:01,syntenic,triad,1,ABD
307,TraesCS1A02G075600,TraesCS1B02G094200,TraesCS1D02G077900,01:01:01,syntenic,triad,1,ABD
308,TraesCS1A02G075700,TraesCS1B02G094300,TraesCS1D02G078000,01:01:01,syntenic,triad,1,ABD
309,TraesCS1A02G075900,TraesCS1B02G094400,TraesCS1D02G078300,01:01:01,syntenic,triad,1,ABD
310,TraesCS1A02G076000,TraesCS1B02G094700,TraesCS1D02G078400,01:01:01,syntenic,triad,1,ABD
311,TraesCS1A02G076100,TraesCS1B02G094600,TraesCS1D02G078500,01:01:01,syntenic,triad,1,ABD
312,TraesCS1A02G076200,TraesCS1B02G094500,TraesCS1D02G078600,01:01:01,syntenic,triad,1,ABD
313,TraesCS1A02G076900,TraesCS1B02G095000,TraesCS1D02G079100,01:01:01,syntenic,triad,1,ABD
314,TraesCS1A02G077000,TraesCS1B02G095100,TraesCS1D02G079200,01:01:01,syntenic,triad,1,ABD
315,TraesCS1A02G077200,TraesCS1B02G095200,TraesCS1D02G079300,01:01:01,syntenic,triad,1,ABD
316,TraesCS1A02G077300,TraesCS1B02G095400,TraesCS1D02G079500,01:01:01,syntenic,triad,1,ABD
317,TraesCS1A02G077500,TraesCS1B02G095600,TraesCS1D02G079600,01:01:01,syntenic,triad,1,ABD
318,TraesCS1A02G077600,TraesCS1B02G095700,TraesCS1D02G079700,01:01:01,syntenic,triad,1,ABD
319,TraesCS1A02G077700,TraesCS1B02G095800,TraesCS1D02G079800,01:01:01,syntenic,triad,1,ABD
320,TraesCS1A02G077800,TraesCS1B02G095900,TraesCS1D02G079900,01:01:01,syntenic,triad,1,ABD
321,TraesCS1A02G077900,TraesCS1B02G096000,TraesCS1D02G080000,01:01:01,syntenic,triad,1,ABD
322,TraesCS1A02G078000,TraesCS1B02G096100,TraesCS1D02G080100,01:01:01,syntenic,triad,1,ABD
323,TraesCS1A02G078100,TraesCS1B02G096200,TraesCS1D02G080300,01:01:01,syntenic,triad,1,ABD
324,TraesCS1A02G078200,TraesCS1B02G096300,TraesCS1D02G080400,01:01:01,syntenic,triad,1,ABD
325,TraesCS1A02G078700,TraesCS1B02G096700,TraesCS1D02G080700,01:01:01,syntenic,triad,1,ABD
326,TraesCS1A02G079500,TraesCS1B02G096800,TraesCS1D02G080800,01:01:01,syntenic,triad,1,ABD
327,TraesCS1A02G079400,TraesCS1B02G096900,TraesCS1D02G080900,01:01:01,syntenic,triad,1,ABD
328,TraesCS1A02G079300,TraesCS1B02G097000,TraesCS1D02G081000,01:01:01,syntenic,triad,1,ABD
329,TraesCS1A02G079600,TraesCS1B02G097600,TraesCS1D02G081300,01:01:01,syntenic,triad,1,ABD
330,TraesCS1A02G079700,TraesCS1B02G097700,TraesCS1D02G081400,01:01:01,syntenic,triad,1,ABD
331,TraesCS1A02G079800,TraesCS1B02G097800,TraesCS1D02G081500,01:01:01,syntenic,triad,1,ABD
332,TraesCS1A02G080000,TraesCS1B02G098000,TraesCS1D02G081700,01:01:01,syntenic,triad,1,ABD
333,TraesCS1A02G080100,TraesCS1B02G098100,TraesCS1D02G081800,01:01:01,syntenic,triad,1,ABD
334,TraesCS1A02G080200,TraesCS1B02G098200,TraesCS1D02G081900,01:01:01,syntenic,triad,1,ABD
335,TraesCS1A02G080300,TraesCS1B02G098300,TraesCS1D02G082000,01:01:01,syntenic,triad,1,ABD
336,TraesCS1A02G080400,TraesCS1B02G098400,TraesCS1D02G082100,01:01:01,syntenic,triad,1,ABD
337,TraesCS1A02G080700,TraesCS1B02G098700,TraesCS1D02G082600,01:01:01,syntenic,triad,1,ABD
338,TraesCS1A02G081200,TraesCS1B02G098800,TraesCS1D02G082800,01:01:01,syntenic,triad,1,ABD
339,TraesCS1A02G081300,TraesCS1B02G099000,TraesCS1D02G082900,01:01:01,syntenic,triad,1,ABD
340,TraesCS1A02G081400,TraesCS1B02G099100,TraesCS1D02G083000,01:01:01,syntenic,triad,1,ABD
341,TraesCS1A02G081500,TraesCS1B02G099200,TraesCS1D02G083100,01:01:01,syntenic,triad,1,ABD
342,TraesCS1A02G082000,TraesCS1B02G099600,TraesCS1D02G083600,01:01:01,syntenic,triad,1,ABD
343,TraesCS1A02G082200,TraesCS1B02G099800,TraesCS1D02G083700,01:01:01,syntenic,triad,1,ABD
344,TraesCS1A02G082300,TraesCS1B02G099900,TraesCS1D02G083800,01:01:01,syntenic,triad,1,ABD
345,TraesCS1A02G082500,TraesCS1B02G100100,TraesCS1D02G083900,01:01:01,syntenic,triad,1,ABD
346,TraesCS1A02G082600,TraesCS1B02G100200,TraesCS1D02G084000,01:01:01,syntenic,triad,1,ABD
347,TraesCS1A02G082700,TraesCS1B02G100300,TraesCS1D02G084100,01:01:01,syntenic,triad,1,ABD
348,TraesCS1A02G083000,TraesCS1B02G100400,TraesCS1D02G084200,01:01:01,syntenic,triad,1,ABD
349,TraesCS1A02G083100,TraesCS1B02G100600,TraesCS1D02G084400,01:01:01,syntenic,triad,1,ABD
350,TraesCS1A02G083300,TraesCS1B02G100700,TraesCS1D02G084500,01:01:01,syntenic,triad,1,ABD
351,TraesCS1A02G083400,TraesCS1B02G100800,TraesCS1D02G084600,01:01:01,syntenic,triad,1,ABD
352,TraesCS1A02G083500,TraesCS1B02G101000,TraesCS1D02G084700,01:01:01,syntenic,triad,1,ABD
353,TraesCS1A02G083800,TraesCS1B02G101100,TraesCS1D02G084900,01:01:01,syntenic,triad,1,ABD
354,TraesCS1A02G084000,TraesCS1B02G101500,TraesCS1D02G085200,01:01:01,syntenic,triad,1,ABD
355,TraesCS1A02G084100,TraesCS1B02G101600,TraesCS1D02G085300,01:01:01,syntenic,triad,1,ABD
356,TraesCS1A02G084200,TraesCS1B02G101700,TraesCS1D02G085400,01:01:01,syntenic,triad,1,ABD
357,TraesCS1A02G084500,TraesCS1B02G101800,TraesCS1D02G085900,01:01:01,syntenic,triad,1,ABD
358,TraesCS1A02G084600,TraesCS1B02G101900,TraesCS1D02G086000,01:01:01,syntenic,triad,1,ABD
359,TraesCS1A02G084800,TraesCS1B02G102000,TraesCS1D02G086200,01:01:01,syntenic,triad,1,ABD
360,TraesCS1A02G084900,TraesCS1B02G102100,TraesCS1D02G086300,01:01:01,syntenic,triad,1,ABD
361,TraesCS1A02G085000,TraesCS1B02G102200,TraesCS1D02G086400,01:01:01,syntenic,triad,1,ABD
362,TraesCS1A02G085500,TraesCS1B02G102600,TraesCS1D02G086600,01:01:01,syntenic,triad,1,ABD
363,TraesCS1A02G085600,TraesCS1B02G102700,TraesCS1D02G086700,01:01:01,syntenic,triad,1,ABD
364,TraesCS1A02G085800,TraesCS2B02G076400,TraesCS1D02G087300,01:01:01,non_syntenic,triad,,ABD
365,TraesCS1A02G085900,TraesCS1B02G104000,TraesCS1D02G087400,01:01:01,syntenic,triad,1,ABD
366,TraesCS1A02G086100,TraesCS1B02G104500,TraesCS1D02G087600,01:01:01,syntenic,triad,1,ABD
367,TraesCS1A02G086200,TraesCS1B02G104600,TraesCS1D02G087800,01:01:01,syntenic,triad,1,ABD
368,TraesCS1A02G086300,TraesCS1B02G104700,TraesCS1D02G087900,01:01:01,syntenic,triad,1,ABD
369,TraesCS1A02G086500,TraesCS1B02G104900,TraesCS1D02G088000,01:01:01,syntenic,triad,1,ABD
370,TraesCS1A02G086600,TraesCS1B02G105100,TraesCS1D02G088100,01:01:01,syntenic,triad,1,ABD
371,TraesCS1A02G086800,TraesCS1B02G105200,TraesCS1D02G088200,01:01:01,syntenic,triad,1,ABD
372,TraesCS1A02G086900,TraesCS1B02G105300,TraesCS1D02G088300,01:01:01,syntenic,triad,1,ABD
373,TraesCS1A02G087000,TraesCS1B02G105400,TraesCS1D02G088400,01:01:01,syntenic,triad,1,ABD
374,TraesCS1A02G087100,TraesCS1B02G105700,TraesCS1D02G088700,01:01:01,syntenic,triad,1,ABD
375,TraesCS1A02G087200,TraesCS1B02G105800,TraesCS1D02G089100,01:01:01,syntenic,triad,1,ABD
376,TraesCS1A02G087900,TraesCS1B02G106900,TraesCS1D02G089200,01:01:01,syntenic,triad,1,ABD
377,TraesCS1A02G088000,TraesCS1B02G107000,TraesCS1D02G089300,01:01:01,syntenic,triad,1,ABD
378,TraesCS1A02G088100,TraesCS1B02G107100,TraesCS1D02G089400,01:01:01,syntenic,triad,1,ABD
379,TraesCS1A02G088200,TraesCS1B02G107200,TraesCS1D02G089500,01:01:01,syntenic,triad,1,ABD
380,TraesCS2A02G512300,TraesCS5B02G286400,TraesCS1D02G089700,01:01:01,non_syntenic,triad,,ABD
381,TraesCS1A02G088300,TraesCS1B02G107300,TraesCS1D02G089900,01:01:01,syntenic,triad,1,ABD
382,TraesCS1A02G088600,TraesCS1B02G107600,TraesCS1D02G090000,01:01:01,syntenic,triad,1,ABD
383,TraesCS1A02G088700,TraesCS1B02G107700,TraesCS1D02G090100,01:01:01,syntenic,triad,1,ABD
384,TraesCS1A02G088900,TraesCS1B02G107800,TraesCS1D02G090200,01:01:01,syntenic,triad,1,ABD
385,TraesCS1A02G108800,TraesCS1B02G108100,TraesCS1D02G090300,01:01:01,syntenic,triad,1,ABD
386,TraesCS1A02G108900,TraesCS1B02G108200,TraesCS1D02G090400,01:01:01,syntenic,triad,1,ABD
387,TraesCS1A02G109200,TraesCS1B02G108700,TraesCS1D02G090900,01:01:01,syntenic,triad,1,ABD
388,TraesCS1A02G109300,TraesCS1B02G108800,TraesCS1D02G091000,01:01:01,syntenic,triad,1,ABD
389,TraesCS1A02G109400,TraesCS1B02G108900,TraesCS1D02G091100,01:01:01,syntenic,triad,1,ABD
390,TraesCS1A02G109500,TraesCS1B02G109000,TraesCS1D02G091200,01:01:01,syntenic,triad,1,ABD
391,TraesCS1A02G109600,TraesCS1B02G109100,TraesCS1D02G091300,01:01:01,syntenic,triad,1,ABD
392,TraesCS1A02G109800,TraesCS1B02G109300,TraesCS1D02G091500,01:01:01,syntenic,triad,1,ABD
393,TraesCS1A02G110000,TraesCS1B02G109400,TraesCS1D02G091600,01:01:01,syntenic,triad,1,ABD
394,TraesCS1A02G107400,TraesCS1B02G109600,TraesCS1D02G091700,01:01:01,syntenic,triad,1,ABD
395,TraesCS1A02G100600,TraesCS1B02G110400,TraesCS1D02G092200,01:01:01,syntenic,triad,1,ABD
396,TraesCS1A02G100200,TraesCS1B02G111300,TraesCS1D02G092600,01:01:01,syntenic,triad,1,ABD
397,TraesCS1A02G100100,TraesCS1B02G111400,TraesCS1D02G092700,01:01:01,syntenic,triad,1,ABD
398,TraesCS1A02G099900,TraesCS1B02G111600,TraesCS1D02G092900,01:01:01,syntenic,triad,1,ABD
399,TraesCS1A02G099700,TraesCS1B02G111700,TraesCS1D02G093000,01:01:01,syntenic,triad,1,ABD
400,TraesCS1A02G099600,TraesCS1B02G111800,TraesCS1D02G093100,01:01:01,syntenic,triad,1,ABD
401,TraesCS1A02G101100,TraesCS1B02G111900,TraesCS1D02G093200,01:01:01,syntenic,triad,1,ABD
402,TraesCS1A02G101700,TraesCS1B02G112200,TraesCS1D02G093300,01:01:01,syntenic,triad,1,ABD
403,TraesCS1A02G101900,TraesCS1B02G112300,TraesCS1D02G093600,01:01:01,syntenic,triad,1,ABD
404,TraesCS1A02G102100,TraesCS1B02G112500,TraesCS1D02G093700,01:01:01,syntenic,triad,1,ABD
405,TraesCS1A02G102200,TraesCS1B02G112600,TraesCS1D02G093800,01:01:01,syntenic,triad,1,ABD
406,TraesCS1A02G102300,TraesCS1B02G112700,TraesCS1D02G093900,01:01:01,syntenic,triad,1,ABD
407,TraesCS1A02G102500,TraesCS1B02G113300,TraesCS1D02G094400,01:01:01,syntenic,triad,1,ABD
408,TraesCS1A02G102600,TraesCS1B02G113400,TraesCS1D02G094600,01:01:01,syntenic,triad,1,ABD
409,TraesCS1A02G102800,TraesCS1B02G113700,TraesCS1D02G094900,01:01:01,syntenic,triad,1,ABD
410,TraesCS1A02G102900,TraesCS1B02G113800,TraesCS1D02G095000,01:01:01,syntenic,triad,1,ABD
411,TraesCS1A02G103000,TraesCS1B02G114300,TraesCS1D02G095100,01:01:01,syntenic,triad,1,ABD
412,TraesCS1A02G103100,TraesCS1B02G114500,TraesCS1D02G095500,01:01:01,syntenic,triad,1,ABD
413,TraesCS1A02G103300,TraesCS1B02G114600,TraesCS1D02G095800,01:01:01,syntenic,triad,1,ABD
414,TraesCS1A02G104000,TraesCS1B02G114700,TraesCS1D02G095900,01:01:01,syntenic,triad,1,ABD
415,TraesCS1A02G104200,TraesCS1B02G115800,TraesCS1D02G096300,01:01:01,syntenic,triad,1,ABD
416,TraesCS1A02G104300,TraesCS1B02G115900,TraesCS1D02G096400,01:01:01,syntenic,triad,1,ABD
417,TraesCS7A02G257900,TraesCS6B02G125300,TraesCS1D02G096700,01:01:01,non_syntenic,triad,,ABD
418,TraesCS1A02G104600,TraesCS1B02G116000,TraesCS1D02G096800,01:01:01,syntenic,triad,1,ABD
419,TraesCS1A02G104700,TraesCS1B02G116100,TraesCS1D02G096900,01:01:01,syntenic,triad,1,ABD
420,TraesCS1A02G104800,TraesCS1B02G116300,TraesCS1D02G097100,01:01:01,syntenic,triad,1,ABD
421,TraesCS1A02G105000,TraesCS1B02G116500,TraesCS1D02G097200,01:01:01,syntenic,triad,1,ABD
422,TraesCS1A02G105100,TraesCS1B02G116600,TraesCS1D02G097300,01:01:01,syntenic,triad,1,ABD
423,TraesCS1A02G089200,TraesCS1B02G116800,TraesCS1D02G097500,01:01:01,syntenic,triad,1,ABD
424,TraesCS1A02G089800,TraesCS1B02G117800,TraesCS1D02G098300,01:01:01,syntenic,triad,1,ABD
425,TraesCS1A02G089900,TraesCS1B02G117900,TraesCS1D02G098400,01:01:01,syntenic,triad,1,ABD
426,TraesCS1A02G090000,TraesCS1B02G118000,TraesCS1D02G098500,01:01:01,syntenic,triad,1,ABD
427,TraesCS1A02G090100,TraesCS1B02G118200,TraesCS1D02G098600,01:01:01,syntenic,triad,1,ABD
428,TraesCS1A02G090300,TraesCS1B02G118300,TraesCS1D02G098700,01:01:01,syntenic,triad,1,ABD
429,TraesCS1A02G090600,TraesCS1B02G118400,TraesCS1D02G099200,01:01:01,syntenic,triad,1,ABD
430,TraesCS1A02G090800,TraesCS1B02G118500,TraesCS1D02G099300,01:01:01,syntenic,triad,1,ABD
431,TraesCS1A02G091100,TraesCS1B02G118900,TraesCS1D02G099600,01:01:01,syntenic,triad,1,ABD
432,TraesCS1A02G091200,TraesCS1B02G119000,TraesCS1D02G099700,01:01:01,syntenic,triad,1,ABD
433,TraesCS1A02G091300,TraesCS1B02G119100,TraesCS1D02G099900,01:01:01,syntenic,triad,1,ABD
434,TraesCS1A02G091400,TraesCS1B02G119200,TraesCS1D02G100000,01:01:01,syntenic,triad,1,ABD
435,TraesCS1A02G091500,TraesCS1B02G119300,TraesCS1D02G100100,01:01:01,syntenic,triad,1,ABD
436,TraesCS1A02G091600,TraesCS1B02G119400,TraesCS1D02G100200,01:01:01,syntenic,triad,1,ABD
437,TraesCS1A02G092100,TraesCS1B02G119900,TraesCS1D02G100700,01:01:01,syntenic,triad,1,ABD
438,TraesCS1A02G092700,TraesCS1B02G120300,TraesCS1D02G101200,01:01:01,syntenic,triad,1,ABD
439,TraesCS1A02G092800,TraesCS1B02G120500,TraesCS1D02G101500,01:01:01,syntenic,triad,1,ABD
440,TraesCS1A02G092900,TraesCS1B02G120600,TraesCS1D02G101600,01:01:01,syntenic,triad,1,ABD
441,TraesCS1A02G093000,TraesCS1B02G121200,TraesCS1D02G101700,01:01:01,syntenic,triad,1,ABD
442,TraesCS1A02G093200,TraesCS1B02G121500,TraesCS1D02G101800,01:01:01,syntenic,triad,1,ABD
443,TraesCS1A02G093300,TraesCS1B02G121600,TraesCS1D02G101900,01:01:01,syntenic,triad,1,ABD
444,TraesCS1A02G093500,TraesCS1B02G121700,TraesCS1D02G102100,01:01:01,syntenic,triad,1,ABD
445,TraesCS1A02G093900,TraesCS1B02G122000,TraesCS1D02G102500,01:01:01,syntenic,triad,1,ABD
446,TraesCS1A02G094000,TraesCS1B02G122100,TraesCS1D02G102600,01:01:01,syntenic,triad,1,ABD
447,TraesCS1A02G094100,TraesCS1B02G122200,TraesCS1D02G102700,01:01:01,syntenic,triad,1,ABD
448,TraesCS1A02G094200,TraesCS1B02G122300,TraesCS1D02G103000,01:01:01,syntenic,triad,1,ABD
449,TraesCS1A02G094500,TraesCS1B02G122600,TraesCS1D02G103100,01:01:01,syntenic,triad,1,ABD
450,TraesCS1A02G094800,TraesCS1B02G122700,TraesCS1D02G103400,01:01:01,syntenic,triad,1,ABD
451,TraesCS1A02G094900,TraesCS1B02G122800,TraesCS1D02G103500,01:01:01,syntenic,triad,1,ABD
452,TraesCS1A02G095300,TraesCS1B02G122900,TraesCS1D02G103600,01:01:01,syntenic,triad,1,ABD
453,TraesCS1A02G095200,TraesCS1B02G123000,TraesCS1D02G103700,01:01:01,syntenic,triad,1,ABD
454,TraesCS1A02G095100,TraesCS1B02G123100,TraesCS1D02G103800,01:01:01,syntenic,triad,1,ABD
455,TraesCS1A02G095000,TraesCS1B02G123200,TraesCS1D02G104200,01:01:01,syntenic,triad,1,ABD
456,TraesCS1A02G095400,TraesCS1B02G128300,TraesCS1D02G104300,01:01:01,syntenic,triad,1,ABD
457,TraesCS1A02G095500,TraesCS1B02G128100,TraesCS1D02G104400,01:01:01,syntenic,triad,1,ABD
458,TraesCS1A02G095600,TraesCS1B02G128000,TraesCS1D02G104500,01:01:01,syntenic,triad,1,ABD
459,TraesCS1A02G095800,TraesCS1B02G127900,TraesCS1D02G104800,01:01:01,syntenic,triad,1,ABD
460,TraesCS1A02G096000,TraesCS1B02G127700,TraesCS1D02G105000,01:01:01,syntenic,triad,1,ABD
461,TraesCS1A02G096100,TraesCS1B02G127600,TraesCS1D02G105100,01:01:01,syntenic,triad,1,ABD
462,TraesCS1A02G096200,TraesCS1B02G127500,TraesCS1D02G105200,01:01:01,syntenic,triad,1,ABD
463,TraesCS1A02G096300,TraesCS1B02G127400,TraesCS1D02G105300,01:01:01,syntenic,triad,1,ABD
464,TraesCS1A02G096400,TraesCS1B02G127300,TraesCS1D02G105400,01:01:01,syntenic,triad,1,ABD
465,TraesCS1A02G096500,TraesCS1B02G127200,TraesCS1D02G105500,01:01:01,syntenic,triad,1,ABD
466,TraesCS1A02G096600,TraesCS1B02G127000,TraesCS1D02G105600,01:01:01,syntenic,triad,1,ABD
467,TraesCS1A02G096700,TraesCS3B02G358500,TraesCS1D02G105700,01:01:01,non_syntenic,triad,,ABD
468,TraesCS1A02G097000,TraesCS1B02G126900,TraesCS1D02G105800,01:01:01,syntenic,triad,1,ABD
469,TraesCS1A02G097100,TraesCS1B02G126800,TraesCS1D02G105900,01:01:01,syntenic,triad,1,ABD
470,TraesCS1A02G097200,TraesCS1B02G126700,TraesCS1D02G106000,01:01:01,syntenic,triad,1,ABD
471,TraesCS1A02G097300,TraesCS1B02G126600,TraesCS1D02G106100,01:01:01,syntenic,triad,1,ABD
472,TraesCS1A02G097400,TraesCS1B02G126500,TraesCS1D02G106200,01:01:01,syntenic,triad,1,ABD
473,TraesCS1A02G097500,TraesCS1B02G126300,TraesCS1D02G106300,01:01:01,syntenic,triad,1,ABD
474,TraesCS1A02G097600,TraesCS1B02G126200,TraesCS1D02G106400,01:01:01,syntenic,triad,1,ABD
475,TraesCS1A02G097700,TraesCS1B02G126100,TraesCS1D02G106500,01:01:01,syntenic,triad,1,ABD
476,TraesCS1A02G094300,TraesCS1B02G125900,TraesCS1D02G106600,01:01:01,syntenic,triad,1,ABD
477,TraesCS1A02G098900,TraesCS1B02G125700,TraesCS1D02G106800,01:01:01,syntenic,triad,1,ABD
478,TraesCS1A02G099000,TraesCS1B02G125400,TraesCS1D02G107000,01:01:01,syntenic,triad,1,ABD
479,TraesCS1A02G099300,TraesCS1B02G125100,TraesCS1D02G107200,01:01:01,syntenic,triad,1,ABD
480,TraesCS1A02G099400,TraesCS1B02G124800,TraesCS1D02G107300,01:01:01,syntenic,triad,1,ABD
